Unnamed: 0,id,title,detail,condition,is_completed,price,location,source,model,model_type
198,0b108867-c5b8-476e-a35d-fe8e6d180eb1,스토케 비트 절충형 유모차,"제가 본사 통해 직접 구입한 스토케 비트 절충형 유모차 입니다. 색상은 블루 멜란지입니다. 생활 잔기스는 있지만 기능상 문제나 큰 외관 손상 없어서 상태는 정말 좋습니다! 저는 총 약 13만원에 구입했습니다~ 절충형으로 유용하게 사용하였습니다~ 구성은 스토케 본체 스토케 레인커버 맘네스트 스토케 비트 전용 방한커버 가방걸이 포함입니다~ 중고라서 물건에 큰 하자 없으면 교환, 환불은 어려운 점 이해 부탁드려요~ 매봉역 직거래 원합니다~~^^",사용감 많음,True,210000.0,서울특별시,daangn,beat,절충형
203,0b456aeb-9ed3-48c3-b2b4-6784f5f46452,스토케 익스플로리 유모차 v3,"스토케 v3유모차 입니다. 사촌언니에게 물려받아 딸아이 집앞산책용으로 썼어요. 큰 이염, 큰 스크래치는 없으나 사용감은 있는편이에요. 유모차 각도 조절, 손잡이 각도조절 잘됩니다. 다만 유모차높이조절이 잘 안되네요. 제일 높이올려놓으면 고정이안되어서 다시 아래로 내려와요 참고해주세요. (저는 이 기능이 있는줄도 모르고 제일 아래로내려서 계속 사용했어요 ) 마니또 방풍커버, 컵홀더 같이드릴게요.",사용감 많음,True,30000.0,세종특별자치시,daangn,explori,
206,0b5a2afb-2ccb-4b86-a7e1-7d1fc6d6c443,스토케 크루시 유모차 판매,스토케 크루시 유모차 판매합니다. 상태가 깨끗하고 양호한 편입니다. 유모차 세탁도 해놨어요. 직거래 원합니다.,사용감 적음,True,150000.0,,daangn,crusi,
207,0b64c889-1682-4c30-bece-8f6d0cd2d06a,스토케 스쿠트 유모차,"얼마전에 당근에 왔던 유모차인데, 다른 유모차 생겨서 다시 당근해요! 사용횟수도 10번정도고 거의 세워만 두셨다고 해요 모기장 레인커버 있습니다! 전 주인 분이 세탁 해놓았어요! 실제로도 너무 깨끗합니다",사용감 적음,True,30000.0,세종특별자치시,daangn,scoot,
209,0b80ba9c-c12f-485e-9f61-c3f83f544715,스토케 요요 뉴본팩 (새상품) 판매합니다.,"스토케 요요 신생아팩 판매합니다. 올해 2월 선물받고 한번도 사용 안한 새상품입니다. 정가는 29만원입니다. 디럭스 유모차를 쓰느라 사용을 안해서, 박스째 보관중인 새 상품입니다. 사용설명서와 박스 모두 드립니다.",새 상품,True,100000.0,경기도,daangn,yoyo,디럭스
216,0c0380d4-0ef0-4ded-9cfe-9701c74113d2,스토케 비트 유모차 (전문업체 세탁완료),"스토케 절충형 유모차 비트 입니다. - 생활기스는 있으나 전체적인 상태는 좋은 편입니다. (눈에 띄는 기스는 8, 9번 사진 확인 부탁드려요~) - 2, 3번 사진의 정품 코쿤(소프트백), 4번 사진의 정품 컵홀더 함께 드립니다. (원하시면 손잡이에 부착되는 유모차 수납가방, 마니또 유모차 장갑도 드릴게요~) - 7번 사진 손잡이 까짐이나 손상 없이 매우 깨끗합니다. - 10번 사진 바퀴 상태도 좋은 편입니다. - 유모차 세탁 전문업체에 맡겨서 깨끗하게 세탁 후 보관 중입니다.",사용감 적음,True,200000.0,인천광역시,daangn,beat,절충형
217,0c0ddd1a-acc5-425c-a222-8c4fe724bc84,스토케 익스플로리 엑스 / 익스프로리X / 스토케 유모차,"안정감있게 잘태우다가 이제는 잘 사용하지 않아 판매합니다. 큰기스는 없지만 아파트 바닥 도색작업때 페인트를 밟아 바퀴에 자국이있는데 타면서 좀 지워지긴했는데 흔적 있습니다. 타다보면 다 지워져요! 세번째 사진에 있는 구성품 모두 있고, 그외 컵홀더, 썬쉐이드 다있어요! 추가로 복도에 보관시 사용했던 커버까지 같이드립니다. 상태좋습니다! 연락주세요",사용감 많음,True,450000.0,대전광역시,daangn,explori,
218,0c13fbdb-4956-4338-9780-ab71150f8132,"스토케 익스플로리 v5 (멜란지그레이, 상태좋음)",거의새상품 60주고 당근으로 샀었어요 첫째때 사용하고 둘째때 사용하려다가 안쓰고 보관중이에요. 시트 다 빨아서 장착하고 보자기 씌워놓아서 깨끗해서 바로 쓰실수 있을거 같아요. 스토케 유모차 두대를 써봤는데 확실히 안정감이 있어요. 핸들링도 좋고 묵직하고요. 휴대용사실때까지 잘 쓰실거에요. 문고리 거래합니다 연락주세요^_^,새 상품,True,70000.0,경기도,daangn,explori,
220,0c357bd8-4c8f-4742-b059-6f74df245cee,스토케 트레일즈 디럭스 유모차,친정 산책용으로 사용했던 스토케 트레일즈 디럭스 유모차 입니다. 정말 안정적이에요. 매우 만족해서 더 태우고싶지만 작아졌어요.. 엄청난 장바구니가 장점입니다. 저는 여기에 걸음마보조기도 넣고 놀이터 다녔습니다. -컵홀더 장착했던 부분에 스크래치가 있네요 컵홀더 장착하시면 안보일것같아요 -그외의 구성품 모두 포함입니다 유모차 가방걸이 제외하고는 모두 정품입니다 -써머키트 손잡이커버만 없습니다(오염) 근데 저는 블랙이좋아서 여름에도 일주일만 썸머키트장착하고 떼었어요..ㅎ 오셔서 가져가셔야합니다. 청운교회 근처에요 일층에 잠깐 주차가능합니다. 교환반품 불가입니다.,사용감 많음,True,150000.0,서울특별시,daangn,trailz,디럭스
234,0cf3829b-0e83-4ca2-b113-4f04b155743e,스토케 유모차(크루시)/세탁완료,"새거사서 한 아이만 썼어요. 구입시기는 2021년이고 아이 돌 전후까지 썼는데 아무래도 아이가 어려서 많이 나가지는 못했네요. 지난주에 유모차 전체 프레임까지 세탁해놔서 바로 사용하시면 되구요. 여름커버, 겨울커버, 우천시커버 다 드립니다. 싼거 사셔서 세탁하시고, 위 커버 다 사시는거보다 훨씬 경제적일꺼에요! 아래 짐 싣는 곳에 프레임이 나와있는데(사진참조) 쓰는데 전혀 불편함 없습니다. 오셔서 상태보시고 그 자리에서 입금하셔도 됩니다. 크루시는 아래 짐칸이 넓어 사용하기가 정말 편해요.",사용감 많음,True,190000.0,세종특별자치시,daangn,crusi,
235,0cff0adf-5933-49bd-85e5-e6e67c12d204,스토케 익스플로리v6 디럭스 유모차,스토케 익스플로리 v6 딥블루 디럭스 유모차 판매합니다 6개월전 당근으로 구매하여 깨끗하게 쓰고 재당근합니다. 생활기스 조금 있는 것 말고는 보이시는 것과 같이 상태 좋습니다. 구성은 풀구성으로 아래와 같습니다 2. 스토케 정품 우산 3. 익스플로리 v6전용 맘네스트 방풍커버(그레이) 4. 와우베이비 방풍커버 (블루) 5. 개인적으로 구매한 컵홀더,사용감 적음,True,300000.0,,daangn,explori,디럭스
240,0d35ab79-0a3a-4cfc-851b-e5cfada8ad47,스토케V4 유모차,"스토케 익스플로리 v4 Stokke True Black special eddition(스토케 트루블랙 유모차)제품 이며 원터키트(한번도 사용하지 않았다 들었는데 보관하며 박스만 좀 눌려있음)도 함께 있습니다. 물려받아 여름부터 탔는데 아이도 크고 다른 유모차를 선물받아 당근합니다. 구성품 : 줄무늬키트(빛바램 사용감 많음), 블랙키트(한번도 사용하지 않음), 신생아패드, 햇빛가리개 우산, 컵홀더, 손잡이 걸이, 장바구니 풋머프는 다른 제품인데 호환해 사용하셨다고 해요. 저는 사용하지 않았지만 사용감이 많네요. 원하시면 같이 드릴게요. 물려받은데다 여름에 산책을 많이 다녀 시트나 바퀴에 흙먼지가 많은데 세탁하고 닦아 사용하실 때 튼튼하고 기능에 문제는 없습니다. 하지만 모든 구성품 사용감은 많습니다. (블랙키트, 윈터키트는 새 것) 감안하시어 구매원하시는 분 연락주세요. 아이가 있어 답장 늦을 수 있으며 거래 후, 교환 환불 어렵습니다.",새 상품,True,50000.0,대전광역시,daangn,explori,
245,0d6f7d4f-acae-47db-ab97-1b1db2b99af5,스토케 스쿠트 (절충형 유모차),스토케에서 절충형으로 나온 제품이예요 바퀴진짜 튼튼하고 핸들링 좋아요~! 사용감있고 세탁은 따로하셔야해요 악세서리 따로없습니다 시트랑 프레임 분리해서 차에 싣기좋고 아래쪽 트레이가 진짜 유용해요 짐 많이 실어지고 애기랑 마트장보기 최곱니다 편하게쓰실분 연락주세요^^,사용감 많음,True,20000.0,제주특별자치도,daangn,scoot,절충형
246,0d81eda8-6e25-4379-8fab-cc35ee4dcfd6,스토케 익스플로리6 유모차,"스토케 유모차 판매합니다. 당근으로 비싸게 구매해서 잘사용하다가 아이가 커서 내놓아요. 유모차 방한커버, 시트, 스토케 풋머프 포함합니다. 사진에 유모차걸이는 없습니다 브레이크에서 약간 소음이 발생하긴하는데 사용에는 문제 없습니다. 5만원~6만원이면 브레이크 수리 가능하다고 하는데 큰 불편함이 없어서 아이가 커져 수리없이 그냥 사용했어요. 문앞 비대면 원합니다. - 높이 조절 가능 - 양대면 기능 - 시트 각도 조절 가능 **보육원에서 사용하신다고 하셨던 분이 갑자기 연락이 두절되어 판매로 바꿉니다.",사용감 많음,True,30000.0,서울특별시,daangn,explori,
255,0deb15b1-ea34-44ea-bdd8-95b191fe2e07,스토케 스쿠트 유모차 (마지막 가격내림),"1년 반정도 전에 당근에서 구매했습니다~ 그당시 상태가 좋은편이였구요 생활잔기스는 어느정도 예상했었구요~~ 기본 유모차에 양산+ 레인커버+모기장으로 구매했습니다 절충형 유모차로 아기 어릴때 동네에서 오며가며 안정감있게 아주 잘탔어요~~ 세탁은 따로하셔야해서 금액을 낮추었어요! 대신 판매금액은 모든 구성품을 포함한 금액입니다~ (사진엔 없지만 양산도 포함입니다) 이 구성이면 아이가 클때까지 별도로 필요한거 없이 잘 사용하실수 있을거에요~ 그동안 사용하면서 생긴 생활기스 사진에 첨부되어있으니 감안하시고 연락주세요~~ * 직접 가지러 오셔야 합니다(제법 무거워요!) * 교환, 반품x",사용감 많음,True,100000.0,대전광역시,daangn,scoot,절충형
259,0e31f46d-7c67-4eeb-989a-232c87b708ad,스토케 익스플로리 유모차,"스토케 익스플로리 유모차 판매합니다~ 색상은 그레이/블랙 조합이에요 -여름 더위 방지 안에 커버도 드려요 (사진첨부) - 풋머프, 레인커버 같이 드려요 - 전체적으로 깨끗합니다 -원하시는 분은 원하시는 금액 남겨주세요 !",사용감 적음,True,150000.0,대전광역시,daangn,explori,
262,0e41fa22-0960-4711-b88f-942378bf627d,스토케 익스플로리 V4,"스토케 익스플로리 V4 샌드베이지 기본구성:컵홀더, 모기장, 레인커버,신생아패드, 장바구니,양산 추가물품: 유모차안에에 까는 양면패드 덤으로 드려요 2019년 새상품 백화점에서 구매해서 실사용 2년, 아이가 크고나서 필요없게 되어 업장에 손님들 위해 비치해두었는데 다들 본인 유모차 가져오시고 아무도 안쓰시네요. 상태 깨끗하고 좋은편이지만, 중고인점 감안해주세요. 아이한테 유해하지않은 천연소독제로 소독해두었어요. 백석동 직거래원해요.",새 상품,True,100000.0,경기도,daangn,explori,
268,0e78694e-ed32-4856-98f7-f367dbb81f2f,스토케 유모차 익스플로리v3,스토케 유모차 익스플로리v3 사용감 있어요 예민맘은 패스요~ 실외에서는 많이 안타서 바퀴 상태는 사진처럼 좋아요~ 매너 쳇부탁드려요,사용감 많음,True,40000.0,세종특별자치시,daangn,explori,
269,0ea20816-0281-4798-aabe-d2480ac06b64,스토케 익스플로리 유모차 디럭스 나눔해요,"12년 전 구매한 제품으로, 첫 구매자로서 막내까지 오래 사용해왔습니다. 사용한 시간이 긴 만큼 자연스러운 사용감이 있으며, 바퀴에서도 소리가 약간 나지만 타는 데에는 전혀 문제가 없습니다. 잘 접히고 실사용에 이상없는 제품입니다. 이 점을 고려하셔서 짧은 기간 사용하실 계획이라면 크게 불편함 없이 사용 가능하실 거예요. 다만, 새 제품과 같은 컨디션을 원하시는 분들께는 추천드리기 어려운 점 양해 부탁드립니다",새 상품,True,75000.0,부산광역시,daangn,explori,디럭스
277,0f0b2339-5ae7-4b21-82d9-ab0937940b43,스토케 크루시,스토케 크루시 유모차입니다 유모차 소독세척 외주업체에 따로 맡겨서 최근 가져왔고 외관 스크레치 말고 완전 깨끗한 상태입니다 바로 태우셔도 될정도로 깨끗합니다 디럭스라 아기 태웠을때 확실히 안정적이고 좋아요 방풍커버 컵홀더 같이 드려요 하실분만 연락주세요 육아중이라 비대면 거래할게요!,사용감 적음,True,80000.0,울산광역시,daangn,crusi,디럭스
282,0f4ad457-a083-4a23-aa38-ae3f56043d65,스토케 크루시 유모차 디럭스 유모차,구성품 많아요 방풍커버.모기장.비올때 비닐커버 우산.햇빛가리개.신생아패드.컵홀더 오염이나 하자없어요 더럽진 않지만 아기가 쓰는거라 구매자분이 세탁은 하실거니 세탁비 감안해서 싸게올려요~~,사용감 많음,True,140000.0,,daangn,crusi,디럭스
283,0f4e03a9-c4c1-4f0c-8503-df917a428396,스토케 유모차 재당근,익스플로리 V5 입니다 새상품급 고가로 구매해서 1년반 쓰고 15만원이상 낮추어 재당근해요. 사진으로 컨디션 보시면 알겠지만 애기가 유모차거부해서 많이 쓰진 않았어요. 방풍커버 두개고 패드까지 전부다 드려요. 사진은 못찍었는데 유모차에 꽂아서 쓰는 햇빛가리개 우산도 있어요! 성내동 호원아트홀 인근으로 와주셔야해요~,새 상품,True,190000.0,,daangn,explori,
285,0f877c74-8905-403c-a7b8-323386c0b035,스토케유모차,아이가 커서 판매합니다. 스토케 익스플로리 v3 입니다. 확실히 덜 흔들리고 좋더군요 산책할때 튼튼하게 잘 사용했습니다. 생활기스는 당연 있어요,사용감 많음,True,40000.0,,daangn,explori,
287,0fcbe7e6-0d7e-4852-beb0-fc795b58ca4d,스토케 유모차 디럭스 (익스플로리 V4),여아 혼자 잘 쓰고 모셔두던거 처분해요. 다리쪽은 사용감있지만 위에서보니 깨끗하고 천 상태도 아주 좋아요! 색깔도 촌스럽지않고 예뻐요! (방풍. 모기장. 우산 필요하시면 드릴게요) 산하동 비대면,사용감 적음,True,80000.0,울산광역시,daangn,explori,디럭스
289,0ff8daac-7e1e-4912-acd2-f8284ea3ef08,스토케 익스플로리 v6 디럭스 유모차,"스토케 익스플로리 v6 유모차 판매합니다 집근처 산책용도로 사용했구요. 전체적으로 깨끗하게 사용했고, 바퀴, 핸들등에 사용감 쬐끔 있는점 감안해서 싸게 내놓습니다 ㅎ - 색상: 그레이 - 포함 : 곰돌이 패턴 이너시트+ 미니또 방풍커버 + 우산 + 컵홀더 + 가방 고리 + 블랭킷 집게 쿨거래시 네고 가능합니다 ㅎ",사용감 적음,True,199000.0,부산광역시,daangn,explori,디럭스
